"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x737014068729417728","x1289227482931982338",2020-07-31 15:52:39,"selene_hecate","The US fixing racism by painting black lives matter on the street","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x334330329","shepxart","en","x1253794371398332417","Bomboclaat https://t.co/EcC3ofVKx2",2020-04-24 21:14:07,"Twitter for iPhone",8025,1909,"x1099061043244937216","captionation1","BOMBOCLAATER",89264,3,551,"🌎","📥 Need collaboration ? Just DM me | Active notifications 😍| 👻: worldofbom30 | #BLACKLIVESMATTER",FALSE,"x1288306758553948160","The US fixing racism by painting black lives matter on the street",2020-07-29 02:54:01,"Twitter for iPhone",83489,27011,"x334330329","shepxart","SHEP",707,705,10641,"nomad","Artist. Army Vet.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/selene_hecate/status/1289227482931982338","Hecate selene🕊",,"chasing happiness","https://www.instagram.com/p/BzhC69nhOlx/?igshid=187kw2oqbpuf0",FALSE,110,594,1,3108,8720,2016-05-29 20:13:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/737014068729417728/1566451684","","http://pbs.twimg.com/profile_images/1222968024803823622/uNvakmbG_normal.jpg"
"x81151835","x1289227483447881730",2020-07-31 15:52:39,"No1_in_Canada","What the fuck is Gym babbling about here?","Twitter for iPhone",,,,,TRUE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"en","x1289209572746391553","Jim Jordan is out here asking Dr. Fauci a series of gotcha questions about the possibility that #BlackLivesMatter protesters are spreading the coronavirus https://t.co/R4473NA5hX",2020-07-31 14:41:29,"Twitter Web App",705,206,"x288277167","atrupar","Aaron Rupar",446675,999,77206,,"journalist @voxdotcom",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/No1_in_Canada/status/1289227483447881730","Alan Smithee Production","None ya business","Meh. If you can't take a joke, stop being one. Retweets or likes does not mean I agree. It could be I am taking a note to address later.",,FALSE,379,1278,6,63546,46472,2009-10-09 16:55:07,FALSE,,,,,"http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1061029246057889792/ZOmXXM9z_normal.jpg"
"x1231016720069906432","x1289227484320239616",2020-07-31 15:52:39,"lauchlincook1","Gotta love it... 
Tucker Carlson: “Barack Obama, one of the sleaziest and most dishonest figures in the history of American politics, used George Floyd’s death at a funeral to attack the police...” https://t.co/kCrngucFex","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x22663306","my3monkees","en",,,,,,,,,,,,,,,,"x1289011022746005505","Gotta love it... 
Tucker Carlson: “Barack Obama, one of the sleaziest and most dishonest figures in the history of American politics, used George Floyd’s death at a funeral to attack the police...” https://t.co/kCrngucFex",2020-07-31 01:32:31,"Twitter for iPhone",2168,1564,"x22663306","my3monkees","𝕞𝕖𝕝𝕚𝕤𝕤𝕒 🙈🙉🙊",81395,79348,179749,"Sarasota, Florida USA","✝️Happily 💍to @one80one🇺🇸 NY native🗽 MAGA. ❤️Trump. PRO Israel🇮🇱. SECURE THE BORDER. I support prison reform *Ifb patriots in the fight worldwide*",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lauchlincook1/status/1289227484320239616","lauchlincook",,,,FALSE,244,622,0,11709,8523,2020-02-22 00:44:30,FALSE,,,,,"","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1214398621468282880","x1289227484433543170",2020-07-31 15:52:39,"StarksBlackie","@oldirtybong @Ilhan Fuck George Floyd wrong I to worship sorry not even sorry. Pick a new hero because this one isny going to get you what you want","Twitter for iPhone",120,"x1289217785814343685","x1192457693820342272","oldirtybong",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/xvBTyl0k99","https://twitter.com/i/web/status/1289227484433543170",,,,,,,,,"x1192457693820342272 x1082334352711790593","oldirtybong Ilhan","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/StarksBlackie/status/1289227484433543170","blackie starks of Maximus",,"Singer, dad, husband, oath keeper.",,FALSE,8,49,0,177,39,2020-01-07 04:09:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/1214398621468282880/1578372839","","http://pbs.twimg.com/profile_images/1214398910044749824/bzhw4Zvh_normal.jpg"
"x897479530293624833","x1289227484584525824",2020-07-31 15:52:39,"MartyBosek19","the LOSER must not have anything else to do do NY is in such great shape just like his old lady[sic]","Twitter Web App",,,,,TRUE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"en","x1289208233551249408","HE’S ON IT! As Crime Surges Bill de Blasio Helps Paint ANOTHER ‘Black Lives Matter’ Mural in Queens https://t.co/yC3Nsvyn3A",2020-07-31 14:36:09,"SocialFlow",1848,916,"x41634520","seanhannity","Sean Hannity",5122757,4,6570,"NYC","TV Host Fox News Channel 9 PM EST. Nationally Syndicated Radio Host 3-6 PM EST. http://Hannity.com Retweets, Follows NOT endorsements! Due to hackings, no DM’s!",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MartyBosek19/status/1289227484584525824","Marty Bosek","Warren, MI","Lifetime Horse Racing Fan Huge sports fan retired truck driver & postal carrier conservative &love my family",,FALSE,5,124,0,22,43,2017-08-15 15:26:09,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1283052458231705601/Yp4GZHsl_normal.jpg"
"x915393732660228096","x1289227485159120896",2020-07-31 15:52:39,"SHIVMILANSINGH3","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1368737382","sambitswaraj","hi",,,,,,,,,,,,,,,,"x1289227221165420544","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE",2020-07-31 15:51:36,"Twitter for iPhone",86,27,"x1368737382","sambitswaraj","Sambit Patra",4496973,530,48037,"Delhi","Surgeon by Profession,Politician by Passion...National Spokesperson of BJP",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SHIVMILANSINGH3/status/1289227485159120896","SHIV MILAN SINGH",,,,FALSE,219,74,0,8789,70677,2017-10-04 01:50:47,FALSE,,,,"https://pbs.twimg.com/profile_banners/915393732660228096/1568281233","","http://pbs.twimg.com/profile_images/1172081949210337280/ZD1ogT4B_normal.jpg"
"x1260450249333788677","x1289227485918322690",2020-07-31 15:52:39,"BjpDipesh","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1368737382","sambitswaraj","hi",,,,,,,,,,,,,,,,"x1289227221165420544","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE",2020-07-31 15:51:36,"Twitter for iPhone",86,28,"x1368737382","sambitswaraj","Sambit Patra",4496973,530,48037,"Delhi","Surgeon by Profession,Politician by Passion...National Spokesperson of BJP",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BjpDipesh/status/1289227485918322690","Dipesh Ahuja","Karnavati, India","• Bjp youth,Karnavati Mahangar
•Work- Maninagar sindhi market & Bharatiya Janta Party @Bjp4Amdavadcity
• Future: Politician & Business Man","http://www.Facebook.com/dipeshahuja",FALSE,200,368,0,19668,20230,2020-05-13 06:02:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/1260450249333788677/1589391321","","http://pbs.twimg.com/profile_images/1281655258574446592/_lddxqTM_normal.jpg"
"x3294577540","x1289227486102843393",2020-07-31 15:52:40,"jay_holmes76","@cpevors @BradleyWhitford @TuckerCarlson Man! Imagine the type of dick you have to be to vilify George Floyd to disparage the protests then use his name again as a standard of morality when saying some of the most vile words about a former president. 2020 is the worst fucking movie ever!","Twitter for Android",99,"x1289196458885779458","x1268905218860818433","cpevors",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/n4wAI4iIrZ","https://twitter.com/i/web/status/1289227486102843393",,,,,,,,,"x1268905218860818433 x892219807 x22703645","cpevors BradleyWhitford TuckerCarlson","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jay_holmes76/status/1289227486102843393","Jay Holmes",,"Husband, Father and Fanatic",,FALSE,19,606,0,737,550,2015-05-22 22:00:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/3294577540/1550196268","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1061726667230584832/St_wZDrt_normal.jpg"
"x880868282550628352","x1289227486262251521",2020-07-31 15:52:40,"realTomMcCrory","Another police organization endorses @realDonaldTrump... and #ANTIFA and #BLM endorses and supports @JoeBiden! Should I say more?","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,"ANTIFA BLM",,,,,,,,,,,,,"x25837289 x25073877 x939091","BernardKerik realDonaldTrump JoeBiden","en","x1289008270074683393","WIRE: Arizona Police Association endorses Pres. Trump’s re-election campaign",2020-07-31 01:21:34,"Twitter Web App",3677,1221,"x744070482832596992","joshdcaplan","Josh Caplan",52256,96,11880,,"Breaking News Desk, Home Page Editor at @BreitbartNews",TRUE,"x1289221958341623809","Another police organization endorses @realDonaldTrump... and #ANTIFA and #BLM endorses and supports @JoeBiden! Should I say more?",2020-07-31 15:30:42,"Twitter for iPhone",430,213,"x25837289","BernardKerik","Bernard B. Kerik",114775,6161,19053,"NYC","The Official Twitter Account for Bernard B. Kerik, 40th Police Commissioner of the New York City Police Department, and NY Times bestselling author.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/realTomMcCrory/status/1289227486262251521","Tom McCrory","Tennessee, USA","Husband, father, grandfather, son, brother, patriot, military family, entrepreneur, author, free enterprise, #MAGA #KAG2020",,FALSE,1678,2019,1,37726,102489,2017-06-30 19:18:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/880868282550628352/1499302514","","http://pbs.twimg.com/profile_images/1017524865748873221/vbHJeXF3_normal.jpg"
"x2892813209","x1289227486677463040",2020-07-31 15:52:40,"lgrobin62","Check out #TheLifeAndDeathOf TONIGHT!!! An online play where all proceeds go to #BlackLivesMatter LA and Black Trans protesters Emergency fund! https://t.co/fc1L20GsN1 https://t.co/Fdj7w5s0Dv","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,"TheLifeAndDeathOf BlackLivesMatter",,,,,,,,,,,,,"x50669520","DrJasonJohnson","en",,,,,,,,,,,,,,,,"x1289226751646859271","Check out #TheLifeAndDeathOf TONIGHT!!! An online play where all proceeds go to #BlackLivesMatter LA and Black Trans protesters Emergency fund! https://t.co/fc1L20GsN1 https://t.co/Fdj7w5s0Dv",2020-07-31 15:49:44,"Twitter for Android",6,3,"x50669520","DrJasonJohnson","Jason Johnson",159977,1714,79200,"Atlanta, DC, NYC","Prof School of Global Journalism and Communication @morganstateU 
Political Contributor @msnbc 
Contributor @thegrio
Contributor @siriusXM
@UVA BA @UNC PhD",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lgrobin62/status/1289227486677463040","Robin Hood #MasksOn",,"Proud Liberal. #BlackLivesMatter LGBTQ rights - she/her. Immigrants rights. Native American rights.
#Resist 
Reality TV takes me away from the darkness",,FALSE,1031,2737,2,52313,73649,2014-11-26 01:44:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/2892813209/1571930798","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1187389571765624834/IoZEjURz_normal.jpg"
"x358378455","x1289227488279719938",2020-07-31 15:52:40,"RealAbhs","""Here's how people in Minneapolis responded to George Floyd's death,"" Tucker Carlson says, and then he shows citizen videos of looting and fires instead of the protest movement that swept across the country two months ago this week. So insulting to the people of Minneapolis.","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x14515799","brianstelter","en",,,,,,,,,,,,,,,,"x1288993375518101504","""Here's how people in Minneapolis responded to George Floyd's death,"" Tucker Carlson says, and then he shows citizen videos of looting and fires instead of the protest movement that swept across the country two months ago this week. So insulting to the people of Minneapolis.",2020-07-31 00:22:23,"Twitter for iPhone",2367,404,"x14515799","brianstelter","Brian Stelter",724988,6913,200140,"New York City","Anchor of @ReliableSources and @CNN's chief media correspondent. Formerly @nytimes, @tvnewser and Top of the Morning. Email: bstelter@gmail.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RealAbhs/status/1289227488279719938","Abhiram","Syracuse University '17","Winner of the Enders Road Elementary School Second Grade Spelling Bee (Goodfellow Division) #V-A-L-E-N-T-I-N-E HotSamosas","https://m.soundcloud.com/thetopscholar",FALSE,335,327,16,57585,200463,2011-08-19 20:44:48,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1282079649556762632/herEurfb_normal.jpg"
"x1177422441577975809","x1289227488560680960",2020-07-31 15:52:40,"SylviaB26189116","Good morning to all you Hillary voting, future Biden voting, Kamala supporting folks!
Today is another day to remind everyone that #BlackLivesMatter","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1134940357253189632","KarlyRican","en",,,,,,,,,,,,,,,,"x1289176917493440512","Good morning to all you Hillary voting, future Biden voting, Kamala supporting folks!
Today is another day to remind everyone that #BlackLivesMatter",2020-07-31 12:31:43,"Twitter for iPhone",94,14,"x1134940357253189632","KarlyRican","💛Karly💛",1086,1495,41107,"Born/raised in the Boogie Down",,FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SylviaB26189116/status/1289227488560680960","Sylvieb007",,"Arts Health Politics Tech News History Gaming News Fashion & Beauty Humanitarian",,FALSE,129,1468,0,133692,66136,2019-09-27 03:19:51,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1201162574697549825/8QeECYkK_normal.jpg"
"x57668247","x1289227489147883521",2020-07-31 15:52:40,"bandphan","The hero who shot and killed #BLM terrorist Garret Foster is an active duty U.S. Army Sergeant who served in Afghanistan.

Austin PD confirms that Foster pointed his rifle at the man, who then defended himself and drove to safety while being shot at. 

https://t.co/7J1BhSkJGm","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"BLM",,,,,,,,,,,,,"x27995424","johncardillo","en",,,,,,,,,,,,,,,,"x1289215011055902723","The hero who shot and killed #BLM terrorist Garret Foster is an active duty U.S. Army Sergeant who served in Afghanistan.

Austin PD confirms that Foster pointed his rifle at the man, who then defended himself and drove to safety while being shot at. 

https://t.co/7J1BhSkJGm",2020-07-31 15:03:05,"Twitter Web App",697,358,"x27995424","johncardillo","John Cardillo",259571,1232,104858,"Florida ","TV guy. #NYPD once upon a time. My horses call me a wannabe cowboy. Opinion is mine. RT ≠ endorsement.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bandphan/status/1289227489147883521","Scott Coleman","Hillsboro Beach  ","I'd rather talk to a mule then debate a Progressive.","http://www.veradoclub.com",FALSE,1031,1945,4,36447,37456,2009-07-17 15:15:46,FALSE,,,,"https://pbs.twimg.com/profile_banners/57668247/1502808103","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2459741463/rybo_normal.jpg"
"x1286190119402127360","x1289227488875253762",2020-07-31 15:52:40,"Newzeal17","@Unilever @alanjope @unileverusa @HUL_News 

A Song dedicated to you and your Fairness Products being sold in India !!! - The thread below shows my query earlier about the products still being sold.

By

@Beyonce - Thank You !

#BlackIsKing #BLM #Colorism #BlackLivesMatter","Twitter Web App",,,"x109224937","Unilever",TRUE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/sU4OBgoMsZ","https://twitter.com/i/web/status/1289227488875253762",,,,,,,,,"x109224937 x30135143 x77037315 x1703704490","Unilever alanjope unileverusa HUL_News","en","x1289191144723607554","Just when I think I couldn’t love Beyoncé more, she’s put dark-skinned Indian women and girls in the video for BROWN SKIN GIRL 😍Doing more for representation for dark-skinned South Asian women than most Bollywood celebrities who prefer to promote skin lightening #BlackIsKing https://t.co/py7hByANRb",2020-07-31 13:28:15,"Twitter for iPhone",2292,551,"x20982700","shehnazkhan","Shehnaz Khan",6799,1444,131537,"UK - shehnazmkhan@gmail.com","Freelance journalist & writer: @Yahoo @Independent @HuffPostUK @MarieClaire @GraziaUK @MetroUK @MTV @DigitalSpy etc | Radio Presenter: @FreshWestMids",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Newzeal17/status/1289227488875253762","Newzeal",,"Just Here to be Enlightened and to Enlighten. All my Tweets are Just Opinions.",,FALSE,1,11,0,165,80,2020-07-23 06:43:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/1286190119402127360/1595748336","","http://pbs.twimg.com/profile_images/1287292357876932608/Tp_BapQy_normal.jpg"
"x43221472","x1289227489370206209",2020-07-31 15:52:40,"hulahick","Gotta love it... 
Tucker Carlson: “Barack Obama, one of the sleaziest and most dishonest figures in the history of American politics, used George Floyd’s death at a funeral to attack the police...” https://t.co/kCrngucFex","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x22663306","my3monkees","en",,,,,,,,,,,,,,,,"x1289011022746005505","Gotta love it... 
Tucker Carlson: “Barack Obama, one of the sleaziest and most dishonest figures in the history of American politics, used George Floyd’s death at a funeral to attack the police...” https://t.co/kCrngucFex",2020-07-31 01:32:31,"Twitter for iPhone",2168,1565,"x22663306","my3monkees","𝕞𝕖𝕝𝕚𝕤𝕤𝕒 🙈🙉🙊",81395,79348,179749,"Sarasota, Florida USA","✝️Happily 💍to @one80one🇺🇸 NY native🗽 MAGA. ❤️Trump. PRO Israel🇮🇱. SECURE THE BORDER. I support prison reform *Ifb patriots in the fight worldwide*",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hulahick/status/1289227489370206209","hulahick 🇺🇸 🌴🌺","On Parler and AllSocial","If you're left, I'm right! VOTE RED: Remove Every Democrat!  America will NEVER be a socialist country. #vets #yellowvest #redhat",,FALSE,4467,5001,4,145214,168845,2009-05-28 23:12:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/43221472/1513891789","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/395531000/Film_72_normal.jpg"
"x4850086552","x1289227489928032256",2020-07-31 15:52:40,"realpaullarson","How come famous people like Congressman John Lewis and ""Saint"" George Floyd are allowed to have funerals that violate social distancing policies, but regular folks can't?  Not to mention, open their businesses, or even go to work? https://t.co/oiWrHCREzi","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x35039490","MarkDice","en",,,,,,,,,,,,,,,,"x1289098384742076418","How come famous people like Congressman John Lewis and ""Saint"" George Floyd are allowed to have funerals that violate social distancing policies, but regular folks can't?  Not to mention, open their businesses, or even go to work? https://t.co/oiWrHCREzi",2020-07-31 07:19:39,"Twitter Web App",9329,3685,"x35039490","MarkDice","Mark Dice",676977,347,6993,"MAGA Country","Media Analyst. Bestselling author of ""The Liberal Media Industrial Complex.""  Check out my YouTube channel (link below) & I'll see ya there!",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/realpaullarson/status/1289227489928032256","Paul Larson P.E.",,"Happily Married Father of 9. Professional Engineer. Pump and Control Systems. Disciple of Jesus. Patriot. https://www.livingwaters.com/are-you-a-good-person/",,FALSE,424,2557,8,8231,11,2016-01-26 14:49:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/4850086552/1547746156","","http://pbs.twimg.com/profile_images/1085951810462871552/AzmPEglX_normal.jpg"
"x1005146136842330113","x1289227489961603072",2020-07-31 15:52:40,"RCR13Q","Mort Klein @ZOA_National describes near-cancellation by Conference of Presidents for calling out #BLM over anti-Semitism

'How does that make me racist?'

#WarRoomPandemic

https://t.co/AUokEMf8kb","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"BLM",,,,,,,,,,,,,"x1225101644184137728 x154547569","WarRoomPandemic ZOA_National","en",,,,,,,,,,,,,,,,"x1289224941536071680","Mort Klein @ZOA_National describes near-cancellation by Conference of Presidents for calling out #BLM over anti-Semitism

'How does that make me racist?'

#WarRoomPandemic

https://t.co/AUokEMf8kb",2020-07-31 15:42:33,"Twitter Web App",15,9,"x1225101644184137728","WarRoomPandemic","War Room: Pandemic ☣️",68004,46,7236,,"Radio show/podcast hosted by Steve Bannon, @RaheemKassam and @JackMaxey1 focusing on #coronavirus. Daily from 10AM-12PM ET. #WarRoomPandemic",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RCR13Q/status/1289227489961603072","RCR13","Georgia, USA","A mom and grandma that the Lord guided to follow and pray for MAGA and Q. WWG1WGA 💥",,FALSE,569,405,0,59382,80798,2018-06-08 17:54:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/1005146136842330113/1585565646","","http://pbs.twimg.com/profile_images/1047504719839727616/pWS1wkrN_normal.jpg"
"x26966663","x1289227490435543040",2020-07-31 15:52:41,"Gyggy","""Here's how people in Minneapolis responded to George Floyd's death,"" Tucker Carlson says, and then he shows citizen videos of looting and fires instead of the protest movement that swept across the country two months ago this week. So insulting to the people of Minneapolis.","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x14515799","brianstelter","en",,,,,,,,,,,,,,,,"x1288993375518101504","""Here's how people in Minneapolis responded to George Floyd's death,"" Tucker Carlson says, and then he shows citizen videos of looting and fires instead of the protest movement that swept across the country two months ago this week. So insulting to the people of Minneapolis.",2020-07-31 00:22:23,"Twitter for iPhone",2368,405,"x14515799","brianstelter","Brian Stelter",724988,6913,200140,"New York City","Anchor of @ReliableSources and @CNN's chief media correspondent. Formerly @nytimes, @tvnewser and Top of the Morning. Email: bstelter@gmail.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Gyggy/status/1289227490435543040","Geraldine Planchart","the World","Family, Music and Photography❤🎶📷🎵","http://geraldineplanchart.com",FALSE,1755,4160,39,388312,75997,2009-03-27 07:14:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/26966663/1519113872","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1228029822128934912/92L3vP-F_normal.jpg"
"x262524748","x1289227490796290048",2020-07-31 15:52:41,"ShastenMarie","‘George Floyd didn’t die for people to feel good about themselves’ — Pro soccer player and Olympic hopeful @kingjebo is asking people to take their activism beyond social media https://t.co/S0PWVYJ852","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x701725963 x258099259","nowthisnews kingjebo","en",,,,,,,,,,,,,,,,"x1288857633433165825","‘George Floyd didn’t die for people to feel good about themselves’ — Pro soccer player and Olympic hopeful @kingjebo is asking people to take their activism beyond social media https://t.co/S0PWVYJ852",2020-07-30 15:23:00,"Twitter Media Studio",548,180,"x701725963","nowthisnews","NowThis",2658951,11956,165685,"The Internet & NYC","Stories that move. Send us tips: contact@nowthismedia.com. Subscribe to our daily newsletter: http://go.nowth.is/KnowThis",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ShastenMarie/status/1289227490796290048","Shasten Sprague",,"Good News Bears 🐻",,FALSE,121,418,6,6088,19849,2011-03-08 06:13:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/262524748/1428044236","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1021613306853830656/-LQH25P9_normal.jpg"
"x2828576424","x1289227492394332160",2020-07-31 15:52:41,"pizzagirlAnnie","Every NBA player who restarted the league's season on Thursday kneeled during the National Anthem, wearing ""Black Lives Matter"" shirts. https://t.co/OatBas9TbQ https://t.co/5nfZpDO5Mq","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x759251","CNN","en",,,,,,,,,,,,,,,,"x1289157646881181700","Every NBA player who restarted the league's season on Thursday kneeled during the National Anthem, wearing ""Black Lives Matter"" shirts. https://t.co/OatBas9TbQ https://t.co/5nfZpDO5Mq",2020-07-31 11:15:09,"SocialFlow",3907,605,"x759251","CNN","CNN",49291665,1109,311487,,"It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pizzagirlAnnie/status/1289227492394332160","Ann Skinner","Seattle, WA","Caregiver, Mom and Grandma",,FALSE,27,753,0,37450,47972,2014-09-23 19:50:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/2828576424/1584221761","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1280881617464987649/VfUMkU5s_normal.jpg"
